Date of Application,Legal Name,Trade Name 2,App NO,Registration Number,Type of PIBO,Application Status
2024-01-08T12:14:05,M/s   SUSHEN MEDICAMENTOS PRIVATE LIMITED,SUSHEN MEDICAMENTOS PRIVATE LIMITED,544851241,2024010806544851241,Brand Owner,In Progress
2024-01-10T12:19:21,M/s   ALP AEROFLEX INDIA PRIVATE LIMITED,ALP AEROFLEX INDIA PRIVATE LIMITED,544851334,2024011006544851334,Brand Owner,In Progress
2024-01-13T14:49:48,M/s   SHAKTI PUMPS INDIA LIMITED,SHAKTI PUMPS (INDIA) LIMITED,544851599,2024011306544851599,Brand Owner,In Progress
2024-01-15T13:39:58,M/s   A.B. GRAIN SPIRITS PRIVATE LIMITED,A.B. GRAIN SPIRITS PRIVATE LIMITED,544851645,2024011506544851645,Brand Owner,In Progress
2024-01-18T10:55:40,M/s   BIOLOGICAL E LIMITED,BIOLOGICAL E. LIMITED,544851834,2024011806544851834,Brand Owner,In Progress
2024-01-18T12:41:26,M/s   ITT CORPORATION INDIA PRIVATE LIMITED,ITT CORPORATION INDIA PRIVATE LIMITED,544851879,2024011806544851879,Brand Owner,In Progress
2024-01-19T15:02:42,M/s   CHADHA SUGARS AND INDUSTRIES PRIVATE LIMITED,CHADHA SUGARS AND INDUSTRIES PRIVATE LIMITED(MBD),544851952,2024011906544851952,Brand Owner,In Progress
2024-01-19T16:08:30,M/s   CHADHA SUGARS AND INDUSTRIES PRIVATE LIMITED,CHADHA SUGARS AND INDUSTRIES (GBD),544851957,2024011906544851957,Brand Owner,In Progress
2024-01-22T16:28:27,M/s   GRG COTSPIN LIMITED,GRG COTSPIN LIMITED,544852092,2024012206544852092,Brand Owner,In Progress
2024-03-06T16:40:22,M/s   KHEMANI DISTILLERIES PVT LTD,KHEMANI DISTILLERIES PRIVATE LIMITED,544852477,2024030606544852477,Brand Owner,In Progress
2024-03-06T18:43:03,M/s   K C P SUGAR AND INDUSTRIES CORPORATION LIMITED,K.C.P.SUGAR AND INDUSTRIES CORPORATION LIMITED,544852509,2024030606544852509,Brand Owner,In Progress
2024-03-11T15:42:14,M/s   TEXSPIN BEARINGS LTD,TEXSPIN BEARINGS LTD,544859455,2024031106544859455,Brand Owner,In Progress
2024-03-14T08:12:57,M/s   DAIMLER INDIA COMMERCIAL VEHICLES PRIVATE LIMITED,DAIMLER INDIA COMMERCIAL VEHICLES PRIVATE LIMITED,544852979,2024031406544852979,Brand Owner,In Progress
2024-03-16T09:07:23,M/s   LABORATE PHARMACEUTICALS INDIA LIMITED,LABORATE PHARMACEUTICALS INDIA LTD,544853205,2024031606544853205,Brand Owner,In Progress
2024-04-10T15:25:34,M/s   SRI GANGANAGAR ZILA DUGDH UTPADAK SAHKARI SANGH LTD,Saras,544854413,2024041006544854413,Brand Owner,In Progress
2024-04-24T16:06:40,M/s   BARMER JILA DUGDH UTPADAK SAHKARI SANGH LIMITED,BARMER JILA DUGDH UTPADAK SAHKARI SANGH LTD,544853512,2024042406544853512,Brand Owner,In Progress
2024-04-30T12:27:16,BALAJI FORMALIN PRIVATE LIMITED,BALAJI FORMALIN PRIVATE LIMITED,544854155,2024043006544854155,Brand Owner,In Progress
2024-05-01T22:11:17,M/s   FASTENEX PRIVATE LIMITED,FASTENEX PRIVATE LIMITED,544854382,2024050106544854382,Brand Owner,In Progress
2024-05-02T12:25:59,M/s   AGRO BHARATI INDUSTRIES LLP,AGRO BHARATI INDUSTRIES LLP,544854333,2024050206544854333,Brand Owner,In Progress
2024-05-02T13:18:23,M/s   INDO COUNT INDUSTRIES LIMITED,INDO COUNT INDUSTRIES LIMITED,544854342,2024050206544854342,Brand Owner,In Progress
2024-05-03T11:16:22,M/s   PASCHIMI RAJASTHAN DUGDH UTPADAK SAHAKARI SANGH LTD,Paschimi Rajasthan Dugdh Utpadak Sahakari Sangh Ltd.,544854409,2024050306544854409,Brand Owner,In Progress
2024-05-03T11:41:14,M/s   TENNECO AUTOMOTIVE INDIA PVT LTD,TENNECO AUTOMOTIVE INDIA PRIVATE LIMITED,544854461,2024050306544854461,Brand Owner,In Progress
2024-05-03T15:59:52,M/s   TUBACEX TUBES AND PIPES PRIVATE LIMITED,TUBACEX TUBES AND PIPES PRIVATE LIMITED,544855896,2024050306544855896,Brand Owner,In Progress
2024-05-07T14:10:00,M/s   AUTOLIV INDIA PRIVATE LIMITED,AUTOLIV INDIA PRIVATE LIMITED,544854617,2024050706544854617,Brand Owner,In Progress
2024-05-09T13:47:46,M/s   TENNECO AUTOMOTIVE INDIA PVT LTD,TENNECO AUTOMOTIVE INDIA PRIVATE LIMITED,544855111,2024050906544855111,Brand Owner,In Progress
2024-05-09T16:30:23,M/s   VALSAD SAHAKARI KHAND UDYOG MANDLI LIMITED,VALSAD SAHAKARI KHAND UDYOG MANDLI LIMITED,544854743,2024050906544854743,Brand Owner,In Progress
2024-05-14T10:34:58,M/s   AMBUJA INTERMEDIATES PRIVATE LIMITED,AMBUJA INTERMEDIATES PRIVATE LIMITED,544854852,2024051406544854852,Brand Owner,In Progress
2024-05-25T16:34:39,GODAVARI KHORE NAMDEORAOJI PARJANE PATIL,GODAVARI KHORE NAMDEORAOJI PARJANE PATIL,544855116,2024052506544855116,Brand Owner,In Progress
2024-05-31T17:05:44,BURMAN HOSPITALITY PRIVATE LIMITED,BURMAN HOSPITALITY PRIVATE LIMITED,544855691,2024053106544855691,Brand Owner,In Progress
2024-05-31T19:00:40,Katkar Gunvant Shivajirao,SHRI HANUMAN SAHAKARI DUDH VYAVSAIK AND KRUSHIPURAK SEVA SANSTHA,544855456,2024053106544855456,Brand Owner,In Progress
2024-06-01T13:35:35,satiya nutraceuticals private limited,SATIYA NUTRACEUTICALS PRIVATE LIMITED,544855556,2024060106544855556,Brand Owner,In Progress
2024-06-01T14:41:04,anand cy myutec automotive private limited,ANAND CY MYUTEC AUTOMOTIVE PRIVATE LIMITED,544855574,2024060106544855574,Brand Owner,In Progress
2024-06-03T15:28:50,CONTINENTAL AUTOMOTIVE COMPONENTS (INDIA) PRIVATE LIMITED,CONTINENTAL AUTOMOTIVE COMPONENTS (INDIA) PRIVATE LIMITED,544855806,2024060306544855806,Brand Owner,In Progress
2024-06-04T10:21:10,fcc clutch india private limited,FCC CLUTCH INDIA PVT. LTD.,544856073,2024060406544856073,Brand Owner,In Progress
2024-06-04T12:46:18,DHANALAKSHMI SRINIVASAN SUGARS PRIVATE LIMITED,DHANALAKSHMI SRINIVASAN SUGARS PRIVATE LIMITED,544856133,2024060406544856133,Brand Owner,In Progress
2024-06-04T14:04:27,aaradhya packaging private limited,AARADHYA PACKAGING PRIVATE LIMITED,544856076,2024060406544856076,Brand Owner,In Progress
2024-06-05T16:40:27,MILACRON INDIA PRIVATE LIMITED,MILACRON INDIA PRIVATE LIMITED,544856219,2024060506544856219,Brand Owner,In Progress
2024-06-06T14:47:37,reliance polyester limited,RELIANCE POLYESTER LIMITED,544856342,2024060606544856342,Brand Owner,In Progress
2024-06-07T13:59:03,elgi equipments limited,ELGI EQUIPMENTS LIMITED,544856489,2024060706544856489,Brand Owner,In Progress
2024-06-07T15:21:53,universal twin labs,Universal Twin Labs,544856520,2024060706544856520,Brand Owner,In Progress
2024-06-08T15:10:22,rustoppers packtech private limited,RUSTOPPERS PACKTECH PRIVATE LIMITED,544856632,2024060806544856632,Brand Owner,In Progress
2024-06-10T17:20:17,ADOR WELDING LIMITED,"ADOR WELDING LTD.,",544857815,2024061006544857815,Brand Owner,In Progress
2024-06-12T11:21:39,bhavani industries india llp,BHAVANI INDUSTRIES INDIA LLP,544856881,2024061206544856881,Brand Owner,In Progress
2024-06-12T11:24:09,rajoo engineers limited,RAJOO ENGINEERS LIMITED,544856884,2024061206544856884,Brand Owner,In Progress
2024-06-12T15:16:44,vrishti beveragess private limited,VRISHTI BEVERAGESS PRIVATE LIMITED,544856939,2024061206544856939,Brand Owner,In Progress
2024-06-12T16:54:07,rv lifesciences ltd,RV LIFESCIENCES LIMITED,544856953,2024061206544856953,Brand Owner,In Progress
2024-06-13T16:49:11,CORE CARBONS PRIVATE LIMITED,CORE CARBONS PRIVATE LIMITED,544857056,2024061306544857056,Brand Owner,In Progress
2024-06-14T17:40:29,nobel hygiene baroda private limited,NOBEL HYGIENE BARODA PRIVATE LIMITED,544857176,2024061406544857176,Brand Owner,In Progress
2024-06-20T11:26:10,sheng long bio-tech india private limited,SHENG LONG BIO-TECH (INDIA) PRIVATE LIMITED,544857479,2024062006544857479,Brand Owner,In Progress
2024-06-22T10:52:14,the tiruthani co-op. sugar mills ltd.,TIRUTTANI CO- OPERATIVE SUGAR MILLS LIMITED,544857665,2024062206544857665,Brand Owner,In Progress
2024-06-25T09:49:50,haryana milk foods limited,HARYANA MILK FOODS LIMITED,544857807,2024062506544857807,Brand Owner,In Progress
2024-06-25T17:00:04,kalyani powertrain limited,KALYANI POWERTRAIN LIMITED,544857863,2024062506544857863,Brand Owner,In Progress
2024-06-26T15:49:24,ads agro industries private limited,ADS AGRO INDUSTRIES PRIVATE LIMITED,544857936,2024062606544857936,Brand Owner,In Progress
2024-06-28T18:40:06,dyson technology india private limited,DYSON TECHNOLOGY INDIA PRIVATE LIMITED,544858115,2024062806544858115,Brand Owner,In Progress
2024-07-01T16:01:41,speciality organics p ltd,SPECIALITY ORGANICS PVT LTD,544859648,2024070106544859648,Brand Owner,In Progress
2024-07-01T16:07:17,tristar intermediates private limited,TRISTAR INTERMEDIATES PRIVATE LIMITED,544858410,2024070106544858410,Brand Owner,In Progress
2024-07-04T12:14:54,nilanchal packaging private limited,NILANCHAL PACKAGING PRIVATE LIMTED,544858531,2024070406544858531,Brand Owner,In Progress
2024-07-06T11:32:44,smith katiyar,KATIYAR POLYMERS,544858704,2024070606544858704,Brand Owner,In Progress
2024-07-09T12:22:13,ajay industrial corporation limited,AJAY INDUSTRIAL CORPORATION LIMITED.,544858932,2024070906544858932,Brand Owner,In Progress
2024-07-10T12:56:34,nupa technologies private limited,NUPA TECHNOLOGIES PRIVATE LIMITED,544858930,2024071006544858930,Brand Owner,In Progress
2024-07-10T17:09:12,imerys vizag private limited,IMERYS VIZAG PRIVATE LIMITED,544858991,2024071006544858991,Brand Owner,In Progress
2024-07-11T13:46:21,motul india private limited,MOTUL INDIA PRIVATE LIMITED,544859005,2024071106544859005,Brand Owner,In Progress
2024-07-12T10:12:02,vidres india ceramics private limited,VIDRES INDIA CERAMICS PRIVATE LIMITED,544859072,2024071206544859072,Brand Owner,In Progress
2024-07-15T14:30:02,ken lifestyles private limited,KEN LIFESTYLES PRIVATE LIMITED,544859277,2024071506544859277,Brand Owner,In Progress
2024-07-16T16:35:02,britannia bel foods private limited,BRITANNIA BEL FOODS PRIVATE LIMITED,544859358,2024071606544859358,Brand Owner,In Progress
2024-07-19T12:27:35,zywie ventures private limited,ZYWIE VENTURES PRIVATE LIMITED,544859486,2024071906544859486,Brand Owner,In Progress
2024-07-20T11:25:14,tanvi fitness private limited,TANVI FITNESS PRIVATE LIMITED,544859522,2024072006544859522,Brand Owner,In Progress
2024-07-20T15:05:43,lewens labs private limited,LEWENS LABS PRIVATE LIMITED,544859560,2024072006544859560,Brand Owner,In Progress
2024-07-22T12:23:33,shree gowthamee rice industries private limited,SHREE GOWTHAMEE RICE INDUSTRIES PRIVATE LIMITED,544859587,2024072206544859587,Brand Owner,In Progress
2024-07-22T15:23:44,hester biosciences limited,HESTER BIOSCIENCES LIMITED,544861680,2024072206544861680,Brand Owner,In Progress
2024-07-22T16:55:50,tilaknagar industries limited,TILAKNAGAR INDUSTRIES LIMITED,544859623,2024072206544859623,Brand Owner,In Progress
2024-07-26T16:19:56,quebec petroleum resources limited,QUEBEC PETROLEUM RESOURCES LIMITED,544859993,2024072606544859993,Brand Owner,In Progress
2024-07-26T18:40:15,triveni turbine limited,TRIVENI TURBINE LIMITED,544862354,2024072606544862354,Brand Owner,In Progress
2024-07-27T16:47:30,kbz food india private limited,KBZ FOOD INDIA PRIVATE LIMITED,544859938,2024072706544859938,Brand Owner,In Progress
2024-07-31T12:59:42,cg power and industrial solutions limited,CG POWER AND INDUSTRIAL SOLUTIONS LIMITED,544860115,2024073106544860115,Brand Owner,In Progress
2024-08-01T17:45:14,aishwarya health care,AISHWARYA HEALTH CARE,544860211,2024080106544860211,Brand Owner,In Progress
2024-08-03T08:11:45,zi foods,ZI FOODS,544860271,2024080306544860271,Brand Owner,In Progress
2024-08-05T11:48:20,hemani industries limited,HEMANI INDUSTRIES LIMITED,544860342,2024080506544860342,Brand Owner,In Progress
2024-08-06T13:16:33,dowells cable accessories private limited,DOWELLS CABLE ACCESSORIES PRIVATE LIMITED,544860424,2024080606544860424,Brand Owner,In Progress
2024-08-07T11:53:58,dharmesh food process private limited,DHARMESH FOOD PROCESS PRIVATE LIMITED,544860467,2024080706544860467,Brand Owner,In Progress
2024-08-09T16:14:42,elite tasty toast private limited,ELITE TASTY TOAST PRIVATE LIMITED,544860609,2024080906544860609,Brand Owner,In Progress
2024-08-10T12:24:45,lakshmi ring travellers (coimbatore) private limited,LAKSHMI RING TRAVELLERS (COIMBATORE) PRIVATE LIMITED,544860637,2024081006544860637,Brand Owner,In Progress
2024-08-12T11:21:49,mangalam drugs and organics limited,MANGALAM DRUGS AND ORGANICS LIMITED,544860680,2024081206544860680,Brand Owner,In Progress
2024-08-14T16:10:21,kunal mehra,RELIABLE ENGINEERING PLASTICS,544860830,2024081406544860830,Brand Owner,In Progress
2024-08-14T18:09:05,s.g. edible oils (india) private limited,S. G. EDIBLE OILS (INDIA) PRIVATE LIMITED,544861007,2024081406544861007,Brand Owner,In Progress
2024-08-17T18:52:14,isthmus industries private limited,ISTHMUS INDUSTRIES PRIVATE LIMITED,544860947,2024081706544860947,Brand Owner,In Progress
2024-08-21T13:36:08,the kurukshetra and karnal co operative milk producers union limited,The Kurukshetra and Karnal Co Operative Milk Producers Union Limited,544861880,2024082106544861880,Brand Owner,In Progress
2024-08-21T15:16:46,daimler india commercial vehicles private limited,DAIMLER INDIA COMMERCIAL VEHICLES PRIVATE LIMITED,544861090,2024082106544861090,Brand Owner,In Progress
2024-08-22T20:58:42,vr agro processors llp,V R AGRO PROCESSORS LLP,544861123,2024082206544861123,Brand Owner,In Progress
2024-08-23T15:09:43,italmatch chemicals india private limited,ITALMATCH CHEMICALS INDIA PRIVATE LIMITED,544861152,2024082306544861152,Brand Owner,In Progress
2024-08-23T15:28:25,kurlon enterprise limited,KURLON ENTERPRISE LIMITED,544861275,2024082306544861275,Brand Owner,In Progress
2024-08-23T19:52:52,the central arecanut & cocoa marketing and processing co-operative limited,CAMPCO CHOCOLATE FACTORY,544861178,2024082306544861178,Brand Owner,In Progress
2024-08-23T23:58:56,marya frozen agro food products private limited,MARYA FROZEN AGRO FOOD PRODUCTS PRIVATE LIMITED,544861206,2024082306544861206,Brand Owner,In Progress
2024-08-24T15:13:49,pali zila dugdh utpadak sahakari sangh ltd pali,Pali Zila Dugdh Utpadak Sahakari Sangh Limited,544861214,2024082406544861214,Brand Owner,In Progress
2024-08-24T16:06:31,k m product,k m product,544861216,2024082406544861216,Brand Owner,In Progress
2024-08-26T11:48:05,pampar ovenfresh foods private limited,PAMPAR OVENFRESH FOODS PRIVATE LIMITED,544861240,2024082606544861240,Brand Owner,In Progress
2024-08-27T17:15:38,lupin manufacturing solutions limited,LUPIN MANUFACTURING SOLUTIONS LIMITED,544861318,2024082706544861318,Brand Owner,In Progress
2024-08-31T21:48:16,rehber food industries private limited,REHBER FOOD INDUSTRIES PRIVATE LIMITED,544861530,2024083106544861530,Brand Owner,In Progress
2024-09-02T10:58:31,tabp snacks and beverages private limited,TABP SNACKS AND BEVERAGES PRIVATE LIMITED,544861538,2024090206544861538,Brand Owner,In Progress
2024-09-03T18:04:49,gypmart india private limited,GYPMART INDIA PRIVATE LIMITED,544861660,2024090306544861660,Brand Owner,In Progress
2024-09-03T18:36:01,dura-line india private limited,DURA-LINE INDIA PRIVATE LIMITED,544861698,2024090306544861698,Brand Owner,In Progress
2024-09-05T12:33:54,atlantis tobacco private limited,ATLANTIS TOBACCO PRIVATE LIMITED,544862270,2024090506544862270,Brand Owner,In Progress
2024-09-05T16:05:48,ozone pharmaceuticals limited,OZONE PHARMACEUTICALS LIMITED,544861751,2024090506544861751,Brand Owner,In Progress
2024-09-11T15:15:53,chhattisgarh rajya sahakari dugdh mahasangh maryadit,Chhattisgarh Rajya Sahkari Dugdh Mahasangh,544861867,2024091106544861867,Brand Owner,In Progress
2024-09-11T15:54:58,reliance consumer products limited,reliance consumer products limited,544861868,2024091106544861868,Brand Owner,In Progress
2024-09-16T23:02:45,amir chand jagdish kumar (exports) limited,Amir chand jagdish kumar exports ltd,544861974,2024091606544861974,Brand Owner,In Progress
2024-09-18T13:43:13,international cars and motors limited,SONALIKA INDUSTRIES A UNIT OF INTERNATIONAL CARS,544862003,2024091806544862003,Brand Owner,In Progress
2024-09-19T18:49:02,alliaance biotech,ALLIAANCE BIOTECH,544862058,2024091906544862058,Brand Owner,In Progress
2024-09-21T12:17:44,jp drums private limited,JP DRUMS PRIVATE LIMITED,544862083,2024092106544862083,Brand Owner,In Progress
2024-09-21T13:13:35,shree dhanwantri herbals,SHREE DHANWANTRI HERBALS,544862118,2024092106544862118,Brand Owner,In Progress
2024-09-21T17:05:04,right industries,RIGHT INDUSTRIES,544862105,2024092106544862105,Brand Owner,In Progress
2024-09-23T16:20:06,amar parmanand khatri,AMAR DAIRY,544862146,2024092306544862146,Brand Owner,In Progress
2024-09-25T15:31:16,the tata pigments ltd,THE TATA PIGMENTS LTD,544862217,2024092506544862217,Brand Owner,In Progress
2024-09-28T20:41:34,parveen shanker,OMSONS WORLD,544862258,2024092806544862258,Brand Owner,In Progress
2024-10-04T12:31:55,hytech seed india private limited,M/S HYTECH SEED INDIA PRIVATE LIMITED,544862443,2024100406544862443,Brand Owner,In Progress
2024-10-05T16:11:46,ladakh ut dairy co-operative federation limited,Ladakh Oma,544862429,2024100506544862429,Brand Owner,In Progress
2024-10-07T16:13:29,quality needles private limited,quality needles private limited,544862464,2024100706544862464,Brand Owner,In Progress
2024-10-11T11:43:23,gangol sahkari dugdh utpadak sangh limited,M/S GANGOL SAHAKARI DUGDH UTPADAK SANGH LTD,544862560,2024101106544862560,Brand Owner,In Progress
2024-10-21T17:32:01,jbm green energy systems private limited,JBM GREEN ENERGY SYSTEMS PRIVATE LIMITED,544862785,2024102106544862785,Brand Owner,In Progress
2024-10-23T22:28:01,mintree premier lifestyle & beauty private limited,MINTREE PREMIER LIFESTYLE & BEAUTY PRIVATE LIMITED,544862849,2024102306544862849,Brand Owner,In Progress
2024-10-24T11:29:33,ruchi organics limited,RUCHI ORGANICS LIMITED,544863034,2024102406544863034,Brand Owner,In Progress
2024-10-24T11:49:23,fineotex chemical limited,FINEOTEX CHEMICAL LIMITED,544862960,2024102406544862960,Brand Owner,In Progress
2024-10-24T12:24:28,rk agri biz llp,R K AGRIBIZ LLP,544862967,2024102406544862967,Brand Owner,In Progress
2024-10-24T12:39:17,manish verma,PRINT WAYS,544862885,2024102406544862885,Brand Owner,In Progress
2024-10-24T13:58:05,colortone textiles private limited,COLORTONE TEXTILES PRIVATE LIMITED,544863003,2024102406544863003,Brand Owner,In Progress
2024-10-25T13:11:11,roxyroller flour mills (bengaluru) private limited,ROXYROLLER FLOUR MILLS (BENGALURU) PRIVATE LIMITED,544863181,2024102506544863181,Brand Owner,In Progress
2024-10-28T12:58:56,pengg usha martin wires private limited,PENGG USHA MARTIN WIRES PRIVATE LIMITED,544863228,2024102806544863228,Brand Owner,In Progress
2024-10-28T17:27:08,sapco  bitumen company limited,SAPCO BITUMEN COMPANY LIMITED,544863244,2024102806544863244,Brand Owner,In Progress
2024-10-30T11:32:35,dolphin foods india limited,DOLPHIN FOODS INDIA LIMITED,544863358,2024103006544863358,Brand Owner,In Progress
