Date of Application,Legal Name,Trade Name 2,App NO,Registration Number,Type of PIBO,Application Status
2024-10-25T10:55:35,scott edil pharmacia ltd,SCOTT EDIL PHARMACIA LIMITED,544862989,2024102507544862989,Producer,In Progress
2024-10-25T11:37:04,salsa extrusions,SALSA EXTRUSIONS,544863367,2024102507544863367,Producer,In Progress
2024-10-25T12:35:26,allied engineering works private limit,ALLIED ENGINEERING WORKS PRIVATE LIMITED,544863068,2024102507544863068,Producer,In Progress
2024-10-25T12:44:58,hisyseng india private limited,HISYSENG INDIA PRIVATE LIMITED,544863017,2024102507544863017,Producer,In Progress
2024-10-25T15:18:00,sadhana,BABA BAIDYANATH ADHESIVE,544863305,2024102507544863305,Producer,In Progress
2024-10-25T16:40:40,biogenixcompostable private limited,BIOGENIX COMPOSTABLE PRIVATE LIMITED,544863417,2024102507544863417,Producer,In Progress
2024-10-25T20:41:53,pratap polysacks limited,PRATAP POLYSACKS LIMITED,544863132,2024102507544863132,Producer,In Progress
2024-10-26T10:56:00,jain trishla suryaprakash,RATNAM INDUSTRIES,544863148,2024102607544863148,Producer,In Progress
2024-10-27T14:57:41,nikvin healthcare india private limited,NIKVIN HEALTHCARE (INDIA) PRIVATE LIMITED,544863161,2024102707544863161,Producer,In Progress
2024-10-30T11:28:08,vaibhavlakshmi packaging private limited,VAIBHAVLAKSHMI PACKAGING PRIVATE LIMITED,544863356,2024103007544863356,Producer,In Progress
2024-11-01T17:25:53,kasthuri industries,KASTHURI INDUSTRIES,544863397,2024110107544863397,Producer,In Progress
2024-11-02T10:21:44,yash polymers,YASH POLYMERS,544863402,2024110207544863402,Producer,In Progress
2024-11-05T13:29:55,nishant mouldings private limited,NISHANT MOULDINGS PRIVATE LIMITED,544863505,2024110507544863505,Producer,In Progress
